generation	fitness	corner	c	a1	a2	b1	b2	b3	x	o1	o2	wp	ww	we
61	52.2	[47, 50, 50, 50, 50]	[-20, -20, -20, -23, -20]	[0, 0, 0, 0, 0]	[-1, -1, -1, 2, -1]	[-1, -1, -1, -1, 6]	[-1, -1, -1, -1, -1]	[2, -1, 1, 0, 0]	[-25, -23, -25, -26, -22]	[-5, -5, -5, -5, -5]	[-5, -5, -5, -5, -5]	[5, 5, 5, 5, 5]	[10003, 9997, 10000, 10000, 9999]	[100, 100, 100, 100, 100]
62	52.6	[47, 50, 50, 50, 47]	[-10, -17, -20, -20, -20]	[-3, 0, -2, 3, 0]	[-1, -1, -1, 0, -1]	[2, -1, -4, -4, -1]	[-2, -1, -1, -1, -1]	[2, -1, -1, -1, 2]	[-25, -28, -25, -27, -24]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -2]	[4, 5, 4, 6, 5]	[10003, 10000, 9999, 10000, 10000]	[100, 100, 100, 100, 100]
63	56.2	[50, 49, 50, 50, 50]	[-20, -20, -20, -21, -20]	[0, 0, 1, 0, 10]	[-1, -1, -1, -1, -1]	[-1, -1, -4, -1, -1]	[-1, -1, -1, 2, -1]	[2, 2, 2, 2, 1]	[-25, -23, -28, -26, -22]	[-5, -5, -5, -5, -5]	[-5, -5, -5, -5, -4]	[5, 5, 5, 5, 5]	[9997, 9997, 10000, 10000, 9997]	[100, 100, 103, 100, 103]
64	52.3	[47, 50, 50, 50, 50]	[-10, -17, -18, -20, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, -1]	[1, -1, -3, -4, 2]	[-2, -1, -1, 0, 1]	[2, 1, -1, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[100, 99, 100, 100, 100]
65	54.1	[47, 50, 50, 50, 50]	[-10, -17, -18, -20, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, -1]	[1, -1, -3, -4, 2]	[-2, -1, -1, 0, 1]	[2, 1, -1, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[100, 99, 100, 100, 100]
66	52.4	[50, 50, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -1, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -1, 1, -1]	[-1, -2, -1, -1, 11]	[-25, -23, -25, -26, -22]	[-8, -5, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 6, 5]	[10000, 10000, 10000, 10000, 9997]	[100, 100, 100, 100, 100]
67	51.7	[47, 50, 50, 50, 50]	[-10, -17, -18, -20, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, -1]	[1, -1, -3, -4, 2]	[-2, -1, -1, 0, 1]	[2, -2, -1, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[100, 99, 100, 97, 100]
68	51.4	[50, 50, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -1, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -1, 1, -1]	[-1, -2, -1, -1, 11]	[-25, -23, -25, -26, -22]	[-8, -5, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 6, 5]	[10000, 10000, 10000, 10000, 9997]	[100, 100, 100, 100, 100]
69	53.5	[50, 50, 50, 50, 50]	[-25, -20, -20, -20, -20]	[-3, 0, 1, 0, 0]	[-1, -1, -1, 2, -4]	[-4, -1, -1, -1, -1]	[-1, -1, -1, 2, 0]	[-1, 0, 0, -3, -2]	[-25, -25, -25, -26, -25]	[-2, -6, -4, -5, -5]	[-5, -5, -5, -5, -2]	[5, 5, 5, 5, 5]	[10000, 9999, 10000, 10000, 10000]	[97, 100, 100, 100, 100]
70	50.8	[50, 50, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -1, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -1, 1, -1]	[-1, -2, -1, -1, 11]	[-25, -23, -25, -26, -22]	[-8, -5, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 6, 5]	[10000, 10000, 10000, 10000, 9997]	[100, 100, 100, 100, 100]
71	53.3	[50, 50, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -1, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -1, 1, -1]	[-1, -2, -1, -1, 11]	[-25, -23, -25, -26, -22]	[-8, -5, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 6, 5]	[10000, 10000, 10000, 10000, 9997]	[100, 100, 100, 100, 100]
72	52.3	[47, 50, 50, 50, 50]	[-10, -17, -18, -20, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, -1]	[1, -1, -3, -4, 2]	[-2, -1, -1, 0, 1]	[2, -2, 2, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[97, 99, 100, 97, 100]
73	55.0	[47, 50, 50, 50, 50]	[-10, -17, -18, -20, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, -1]	[1, -1, -3, -4, 2]	[-2, -1, -1, 0, 1]	[2, -2, 2, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[97, 99, 100, 97, 100]
74	55.3	[50, 50, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -1, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -1, 1, -4]	[-1, -2, -1, -1, 11]	[-25, -23, -25, -26, -22]	[-8, -5, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 6, 5]	[10000, 10000, 10000, 10000, 9997]	[100, 103, 100, 100, 100]
75	51.8	[50, 50, 50, 50, 50]	[-20, -17, -20, -17, -17]	[0, 0, 0, 0, 3]	[-4, -4, -1, 2, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -1, 2, -1]	[4, -1, -1, -1, -1]	[-25, -22, -27, -26, -25]	[-5, -5, -5, -5, -2]	[-5, -2, -5, -9, 5]	[5, 4, 5, 5, 8]	[10003, 10000, 10000, 10000, 10000]	[100, 100, 100, 106, 100]
76	52.2	[50, 50, 50, 50, 50]	[-25, -20, -20, -20, -20]	[0, 0, -2, 0, 0]	[-1, -1, -1, 2, -1]	[-4, -1, 1, -1, -1]	[-7, -1, -1, 1, -1]	[0, -1, -1, -2, 1]	[-25, -25, -25, -26, -25]	[-5, -5, -4, -5, -5]	[-5, -5, -5, -5, -5]	[5, 2, 5, 5, 5]	[10000, 9999, 10000, 10000, 10000]	[97, 100, 100, 100, 100]
77	52.6	[47, 50, 50, 50, 50]	[-10, -17, -18, -20, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, -1]	[1, -1, -3, -4, 2]	[-2, -1, -1, 0, 1]	[2, -2, 2, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -8, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[97, 99, 100, 94, 100]
78	51.1	[50, 49, 50, 50, 50]	[-20, -20, -20, -21, -20]	[0, 0, 0, 0, 4]	[-1, -1, -1, 2, -1]	[2, -1, -1, -1, -1]	[-1, -1, 2, 2, -1]	[2, 2, 2, 2, 1]	[-25, -23, -28, -23, -22]	[-5, -5, -5, -5, -5]	[-5, -5, -5, -5, -4]	[5, 5, 5, 5, 5]	[9997, 9997, 10000, 10000, 9997]	[100, 97, 103, 100, 103]
79	52.1	[53, 50, 50, 47, 50]	[-20, -17, -20, -20, -20]	[0, 0, 0, 0, 0]	[1, -1, -1, -1, -1]	[-1, -4, -1, -1, -1]	[-7, -2, -4, -1, -4]	[-1, -4, -1, 2, 2]	[-25, -28, -22, -22, -25]	[-8, -5, -5, -5, -5]	[-5, -5, -8, -5, -5]	[8, 5, 5, 5, 5]	[10000, 10003, 9999, 10000, 10010]	[100, 100, 100, 100, 100]
80	51.7	[50, 53, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -1, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -1, 1, -4]	[-1, -2, -1, -1, 11]	[-25, -23, -25, -26, -22]	[-8, -5, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 6, 5]	[10000, 10000, 10000, 10000, 10000]	[100, 103, 100, 100, 100]
81	52.8	[44, 50, 50, 47, 47]	[-10, -19, -20, -20, -20]	[-1, 0, -2, 3, 0]	[-1, -1, 2, 0, -1]	[1, -1, -3, -2, -1]	[-2, -1, -1, 0, -4]	[2, 2, -1, 0, 2]	[-25, -28, -25, -24, -24]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -2]	[5, 2, 8, 6, 5]	[10000, 10000, 9998, 10000, 10000]	[100, 100, 100, 100, 100]
82	51.8	[50, 49, 50, 50, 50]	[-20, -20, -20, -21, -20]	[0, 0, 1, 0, 10]	[-1, -1, -1, -1, -1]	[2, -1, -1, -1, -1]	[-1, -1, -1, 2, -1]	[2, 2, 2, 2, 1]	[-22, -23, -28, -23, -22]	[-5, -5, -2, -5, -5]	[-5, -5, -5, -5, -4]	[5, 5, 5, 5, 5]	[9997, 9997, 10000, 10000, 9997]	[100, 97, 103, 100, 103]
83	53.5	[47, 50, 50, 50, 50]	[-10, -15, -19, -20, -20]	[-3, 0, -2, 0, 0]	[-1, -1, -3, -1, -1]	[-1, -1, -3, -4, 2]	[-2, -1, -1, 0, 1]	[2, -1, 2, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -8, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[94, 96, 100, 94, 100]
84	53.8	[50, 49, 50, 50, 50]	[-20, -20, -20, -21, -20]	[0, 0, -2, 0, 10]	[-1, -1, -1, 1, -1]	[0, -1, -1, 2, -1]	[-3, -1, -1, -1, -2]	[2, -2, 2, 2, 0]	[-25, -25, -28, -23, -22]	[-5, -5, -2, -5, -5]	[-5, -5, -2, -5, -4]	[5, 5, 5, 5, 5]	[9997, 9997, 10000, 10006, 9997]	[100, 97, 103, 100, 103]
85	54.5	[44, 50, 47, 47, 47]	[-10, -19, -20, -20, -20]	[-1, 0, -2, 3, 0]	[-1, -1, 2, 0, -1]	[1, -1, -3, -2, -1]	[-2, -1, -1, 0, -4]	[2, 2, -1, 0, 2]	[-25, -28, -25, -24, -24]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -2]	[5, 2, 8, 6, 5]	[10000, 10000, 9998, 10000, 10000]	[100, 100, 100, 100, 100]
86	52.6	[47, 50, 50, 50, 50]	[-10, -15, -19, -20, -20]	[-3, 0, -2, 0, 0]	[-1, -1, -3, -1, -1]	[-1, -1, -3, -4, 2]	[-2, -1, -1, 0, 1]	[2, -1, 2, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -8, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[94, 96, 100, 94, 100]
87	52.7	[47, 50, 50, 50, 50]	[-10, -17, -18, -23, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, -1]	[2, -1, -2, 0, 1]	[-2, -1, -1, 2, 1]	[2, -1, -1, -1, -1]	[-25, -26, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -2]	[5, 5, 6, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 98, 103, 97, 100]
88	55.0	[47, 50, 50, 50, 50]	[-10, -17, -18, -23, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, -1]	[0, -1, -1, 0, 1]	[-2, -1, -1, -1, 1]	[2, -4, 0, 0, -1]	[-25, -26, -26, -27, -21]	[-5, -7, -7, -5, -5]	[-5, -5, -5, -5, -2]	[5, 5, 4, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 98, 103, 97, 100]
89	51.7	[50, 53, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -4, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -2, 2, -4]	[-1, -2, -1, -1, 5]	[-25, -28, -25, -26, -22]	[-5, -8, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 6, 2]	[10000, 10000, 10000, 10000, 10000]	[100, 103, 100, 100, 100]
90	54.7	[50, 53, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -4, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -3, -1, -1]	[-1, -1, -3, 2, -4]	[-1, -1, -1, -1, 11]	[-25, -24, -25, -26, -24]	[-8, -7, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 9, 2]	[10000, 10000, 10000, 10000, 10000]	[100, 103, 100, 100, 100]
91	52.3	[47, 50, 50, 50, 50]	[-10, -17, -18, -23, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, 2]	[2, -1, -2, 3, 1]	[-2, -1, -1, 2, 1]	[2, -1, -1, -1, -1]	[-25, -26, -25, -27, -21]	[-5, -7, -4, -5, -5]	[-5, -5, -5, -5, -2]	[5, 5, 6, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 98, 103, 97, 100]
92	53.8	[47, 50, 50, 50, 50]	[-10, -17, -18, -20, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -4, -1, -1]	[1, -1, -3, -4, 2]	[-2, -1, -1, 0, 4]	[2, -2, 2, -1, 2]	[-25, -27, -25, -26, -21]	[-5, -6, -5, -5, -5]	[-3, -5, -5, -5, -4]	[8, 2, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[94, 96, 100, 94, 100]
93	53.0	[50, 53, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -4, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -3, -1, -1]	[-1, -1, -3, 2, -4]	[-1, -1, -1, -1, 11]	[-25, -24, -25, -26, -24]	[-8, -7, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 9, 2]	[10000, 10000, 10000, 10000, 10000]	[100, 103, 100, 100, 100]
94	54.2	[47, 50, 50, 50, 50]	[-10, -15, -19, -20, -20]	[-6, 0, -2, 0, 0]	[-1, -1, -3, -1, -1]	[-1, -1, -3, -4, 2]	[-2, -4, -1, 0, 1]	[2, -1, 2, -1, 2]	[-25, -27, -25, -27, -21]	[-5, -6, -4, -5, -5]	[-5, -8, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[94, 96, 100, 94, 100]
95	52.9	[50, 53, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -4, 0, 0, 0]	[-1, 0, -1, -1, -1]	[-1, -1, -1, -1, -1]	[-1, -1, -2, 2, -4]	[-1, -2, -1, -1, 5]	[-25, -28, -25, -26, -22]	[-5, -8, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 6, 2]	[10000, 10000, 10000, 10000, 10000]	[100, 103, 100, 100, 100]
96	52.6	[47, 50, 50, 50, 50]	[-10, -16, -19, -23, -20]	[-3, 0, -1, 2, 0]	[-1, -1, -2, -1, -1]	[0, -1, -2, 0, 1]	[-2, -4, -2, -1, 1]	[2, -2, 1, 0, 0]	[-27, -28, -26, -25, -21]	[-5, -7, -6, -5, -5]	[-5, -5, -5, -5, -2]	[5, 5, 4, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 98, 103, 97, 100]
97	56.2	[47, 50, 50, 50, 50]	[-10, -16, -19, -23, -20]	[-3, 0, -1, 2, 0]	[-1, -1, -2, -1, -1]	[0, -1, -2, 0, 1]	[-2, -4, -2, -1, 1]	[2, -2, 1, 0, 0]	[-27, -28, -26, -25, -21]	[-5, -7, -6, -5, -5]	[-5, -5, -5, -5, -2]	[5, 5, 4, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 98, 103, 97, 100]
98	52.9	[47, 50, 50, 50, 50]	[-10, -17, -18, -23, -20]	[-3, 0, -2, 2, 0]	[-1, -1, -1, -1, 2]	[2, -1, -2, 3, 1]	[-2, -4, -1, 2, 1]	[5, -1, -1, -1, -1]	[-25, -26, -25, -27, -21]	[-5, -7, -7, -5, -5]	[-5, -5, -5, -5, -2]	[5, 5, 3, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 98, 103, 97, 100]
99	58.2	[47, 50, 50, 50, 50]	[-10, -16, -19, -23, -20]	[-3, 0, -1, 2, 0]	[-1, -1, -2, -1, -1]	[0, -1, -2, 0, 1]	[-2, -4, -2, -1, 1]	[2, -2, 1, 0, 0]	[-27, -28, -26, -25, -21]	[-5, -7, -6, -5, -5]	[-5, -8, -5, -5, -2]	[5, 5, 4, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 98, 103, 97, 100]
100	57.5	[47, 50, 50, 50, 50]	[-10, -16, -19, -23, -20]	[-3, 0, -1, 2, 10]	[-1, -1, -2, -1, -1]	[0, -1, -2, 0, 1]	[-2, -4, -2, -1, 1]	[2, -2, 1, 0, 0]	[-27, -28, -26, -25, -21]	[-5, -7, -6, -5, -5]	[-5, -8, -5, -5, -2]	[5, 5, 4, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 98, 103, 97, 100]
101	54.0	[50, 53, 50, 50, 50]	[-23, -20, -20, -20, -20]	[0, -4, 0, 0, 0]	[9, 0, -1, -1, -1]	[-1, -1, -3, -1, -1]	[-1, -1, -3, 2, -4]	[-1, -1, -1, -1, 11]	[-25, -24, -25, -23, -24]	[-8, -7, -5, -5, -5]	[-5, -5, -5, -7, -5]	[5, 3, 5, 9, 2]	[10000, 10000, 10000, 10000, 10000]	[100, 103, 100, 100, 100]
102	53.2	[47, 50, 50, 53, 50]	[-10, -17, -18, -13, -20]	[-3, 0, -1, 2, 0]	[-1, -1, -1, -1, -1]	[0, -1, -2, 0, 1]	[-2, -4, -2, -1, 1]	[2, -2, 1, 0, 0]	[-27, -25, -26, -25, -21]	[-5, -7, -8, -5, -5]	[-2, -5, -5, -5, -2]	[5, 4, 5, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 99, 101, 99, 101]
103	55.5	[44, 50, 47, 47, 47]	[-7, -19, -20, -20, -20]	[-1, 0, -2, 3, 0]	[-1, 2, 2, 0, -1]	[-2, -1, -3, -2, -1]	[-2, -1, -1, 0, -4]	[2, 2, -1, 0, 2]	[-25, -25, -25, -24, -24]	[-2, -7, -4, -5, -5]	[-5, -5, -5, -5, -2]	[5, 2, 5, 6, 15]	[10000, 10000, 9998, 10000, 10000]	[100, 100, 100, 100, 100]
104	54.0	[47, 50, 50, 53, 50]	[-10, -17, -18, -13, -20]	[-3, 0, -1, 2, 0]	[-1, -1, -1, -1, -1]	[0, -1, -2, 0, 1]	[-2, -4, -2, -1, 1]	[2, -2, 1, 0, 0]	[-27, -25, -26, -25, -21]	[-5, -7, -8, -5, -5]	[-2, -5, -5, -5, -2]	[5, 4, 5, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 99, 101, 99, 101]
105	54.5	[47, 50, 50, 50, 50]	[-7, -15, -19, -23, -20]	[-6, 0, -1, 1, 0]	[-1, -1, -2, -1, -1]	[-1, -4, -2, 0, 2]	[-2, -4, -2, -1, -1]	[2, -4, 0, 0, 2]	[-25, -28, -25, -25, -21]	[-5, -5, -5, -5, -5]	[-5, -8, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[94, 98, 100, 84, 100]
106	54.8	[44, 50, 47, 47, 47]	[-7, -19, -20, -20, -20]	[-1, 0, -2, 3, 0]	[-1, 2, 2, 0, -1]	[-2, -1, -3, -2, -4]	[-2, -1, -1, 0, -4]	[2, 2, -1, 0, 2]	[-25, -25, -25, -24, -24]	[-2, -7, -4, -5, -5]	[-5, -5, -5, -5, -2]	[5, 2, 5, 6, 15]	[10000, 10000, 9998, 10000, 10000]	[100, 100, 100, 100, 100]
107	53.4	[47, 50, 50, 53, 50]	[-13, -17, -18, -13, -20]	[-3, 0, 2, 2, 0]	[-1, -1, -1, -1, -1]	[0, -1, -2, 0, 1]	[-2, -4, -2, -1, 1]	[2, -2, 1, 0, 0]	[-27, -25, -26, -25, -21]	[-5, -7, -8, -5, -5]	[-2, -5, -5, -5, -2]	[5, 4, 5, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 99, 101, 99, 101]
108	53.0	[47, 50, 50, 50, 50]	[-7, -15, -19, -23, -20]	[-4, 0, -1, 0, 0]	[-2, -1, -1, -1, -1]	[1, -4, -1, 0, 2]	[-2, -3, -1, -1, -1]	[2, -4, 0, 0, 2]	[-25, -28, -25, -25, -21]	[-5, -5, -5, -5, -5]	[-5, -7, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 9999, 9998, 10000, 10000]	[94, 98, 97, 84, 100]
109	53.3	[50, 50, 50, 53, 50]	[-24, -22, -20, -20, -23]	[0, -4, -2, 0, 0]	[6, -1, 2, -1, -1]	[-4, -4, -3, -3, -1]	[-4, -1, -1, 1, -1]	[0, -1, -1, 0, 11]	[-25, -22, -23, -25, -25]	[-5, -5, -5, -5, -7]	[-5, -5, -5, -6, -5]	[5, 3, 5, 6, 4]	[10000, 10000, 10000, 9995, 10000]	[97, 100, 100, 100, 100]
110	53.4	[47, 50, 50, 53, 50]	[-13, -17, -18, -13, -20]	[-3, 0, 2, 2, 0]	[-1, -1, -1, -1, -1]	[0, -1, -2, 0, 1]	[-2, -4, -2, -1, 1]	[2, -2, 1, 0, 0]	[-27, -25, -26, -25, -21]	[-5, -7, -8, -5, -5]	[-2, -5, -5, -5, -2]	[5, 4, 5, 6, 5]	[9999, 9999, 10000, 10000, 10000]	[100, 99, 101, 99, 101]
111	55.0	[47, 50, 50, 50, 50]	[-7, -15, -19, -23, -20]	[-4, 0, -1, 0, 0]	[-2, -1, -1, -1, -1]	[1, -4, -1, 0, 2]	[-2, -3, -1, -1, -1]	[2, -4, 0, 0, 2]	[-25, -28, -25, -25, -21]	[-5, -5, -5, -5, -5]	[-5, -7, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 9999, 9998, 10000, 9997]	[94, 98, 97, 84, 100]
112	54.7	[47, 50, 50, 50, 50]	[-9, -16, -19, -23, -20]	[-6, 0, -1, 1, 0]	[-1, -1, -1, -1, -1]	[-1, -4, -2, 0, 2]	[-2, -1, -2, -1, -1]	[2, -4, -1, 0, 2]	[-25, -22, -23, -25, -22]	[-5, -5, -5, -5, -5]	[-5, -8, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[94, 98, 100, 84, 100]
113	52.2	[50, 50, 50, 50, 50]	[-23, -20, -20, -20, -20]	[-3, -2, -1, 2, 0]	[5, -1, -1, 2, -4]	[-1, -1, -3, -1, -1]	[-1, -1, -1, 1, -4]	[-1, -1, 1, -3, 8]	[-25, -24, -25, -23, -27]	[-7, -7, -4, -5, -5]	[-5, -5, -5, -5, -5]	[5, 3, 5, 6, 4]	[10000, 10000, 10000, 10000, 10000]	[99, 101, 100, 100, 100]
114	52.9	[50, 50, 50, 53, 50]	[-24, -22, -20, -20, -23]	[0, -4, -2, 0, 0]	[6, -1, 2, -1, -1]	[-4, -4, -3, -3, -1]	[-4, -1, -1, 1, -1]	[-3, -1, -1, 0, 11]	[-25, -22, -23, -25, -25]	[-5, -5, -5, -5, -7]	[-5, -5, -5, -6, -5]	[5, 3, 5, 6, 1]	[10000, 10000, 9997, 9995, 10000]	[97, 100, 100, 100, 100]
115	54.3	[47, 50, 50, 50, 50]	[-7, -15, -19, -23, -20]	[-4, 0, -1, 0, 0]	[-2, -1, -1, -1, -1]	[1, -4, -1, 0, 2]	[-2, -3, -1, -1, -1]	[2, -4, 0, 0, 2]	[-25, -28, -25, -25, -21]	[-5, -5, -5, -5, -5]	[-5, -7, -5, -8, -4]	[5, 8, 4, 6, 5]	[10003, 9999, 9998, 10000, 9997]	[94, 98, 97, 84, 100]
116	54.0	[50, 50, 50, 53, 50]	[-24, -22, -20, -20, -23]	[0, -4, -2, 0, 0]	[6, -1, 2, -1, -1]	[-4, -4, -3, -3, -1]	[-4, -1, -1, 1, -1]	[-3, -1, -1, 0, 11]	[-25, -22, -23, -25, -25]	[-5, -5, -5, -5, -7]	[-5, -5, -5, -6, -5]	[5, 3, 5, 6, 1]	[10000, 10000, 9997, 9995, 10000]	[97, 100, 100, 100, 100]
117	55.1	[47, 50, 50, 50, 50]	[-9, -16, -19, -23, -20]	[-6, 0, -1, 1, 0]	[-1, -1, -1, -1, -1]	[-1, -4, -2, 0, 2]	[-3, -3, 1, -1, -1]	[2, -4, 0, 0, 2]	[-25, -28, -25, -25, -21]	[-5, -5, -5, -5, -5]	[-5, -8, -5, -5, -4]	[5, 5, 4, 6, 5]	[10003, 10000, 9998, 10000, 10000]	[94, 98, 100, 84, 100]
118	52.2	[50, 50, 50, 50, 50]	[-23, -20, -20, -20, -20]	[-3, -2, -1, 2, 0]	[5, -1, -1, 2, -4]	[-1, -1, -3, -1, -1]	[-1, -1, -1, 1, -4]	[-1, -1, 1, -3, 8]	[-28, -24, -25, -23, -27]	[-7, -7, -4, -5, -5]	[-5, -5, -5, -5, -5]	[5, 3, 5, 3, 4]	[10000, 10000, 10000, 10000, 10000]	[99, 101, 100, 100, 100]
119	56.7	[50, 53, 50, 50, 50]	[-23, -19, -20, -20, -20]	[-3, 0, -1, 2, 0]	[5, -1, -1, 1, -1]	[-1, -1, -2, -1, 0]	[-1, -1, -1, -1, -4]	[-1, -1, 1, 0, 4]	[-25, -28, -25, -23, -24]	[-6, -7, -4, -5, -5]	[-5, -6, -5, -5, -5]	[5, 3, 4, 6, 7]	[10002, 10000, 9998, 10000, 10000]	[99, 101, 100, 100, 100]
120	56.4	[50, 53, 50, 50, 50]	[-20, -17, -18, -20, -23]	[-3, 0, -1, 2, 0]	[5, -1, -1, 1, -1]	[-1, -1, -2, -1, 0]	[-1, -1, -1, -1, -4]	[-1, -1, 1, 0, 4]	[-25, -28, -25, -23, -24]	[-6, -7, -4, -5, -5]	[-5, -6, -5, -5, -5]	[5, 3, 4, 6, 7]	[10002, 10000, 9998, 10000, 10000]	[99, 101, 100, 100, 100]
121	55.8	[50, 53, 50, 50, 50]	[-23, -19, -20, -20, -23]	[-3, 0, -1, 2, 0]	[5, -1, -1, 1, -1]	[-1, -1, -2, -1, 0]	[-1, -1, -1, -1, -4]	[-1, -1, 1, 0, 4]	[-25, -28, -25, -23, -24]	[-6, -7, -4, -5, -5]	[-5, -6, -5, -5, -5]	[5, 3, 4, 6, 7]	[10002, 10000, 9998, 10000, 10000]	[99, 101, 100, 100, 100]
